Date,Temperature,temperature_rolling_mean
1983-01-18,18.0,19.21111111111111
1983-01-19,19.9,19.055555555555557
1983-01-20,28.5,20.233333333333334
1983-01-21,23.0,20.844444444444445
1983-01-22,37.0,22.87777777777778
1983-01-23,19.0,22.977777777777778
1983-01-24,19.4,22.944444444444443
1983-01-25,35.0,24.37777777777778
1983-01-26,27.7,25.27777777777778
1983-01-27,23.9,25.933333333333334
1983-01-28,25.6,26.566666666666666
1983-01-29,27.7,26.477777777777778
1983-01-30,24.3,26.62222222222222
1983-01-31,38.6,26.799999999999997
1983-02-01,41.2,29.266666666666666
1983-02-02,22.0,29.555555555555557
1983-02-03,22.5,28.166666666666668
1983-02-04,22.3,27.56666666666667
1983-02-05,25.5,27.744444444444447
1983-02-06,36.6,28.966666666666672
1983-02-07,35.7,29.85555555555556
1983-02-08,43.2,31.95555555555556
1983-02-09,28.0,30.77777777777778
1983-02-10,25.5,29.033333333333335
1983-02-11,21.6,28.988888888888894
1983-02-12,21.8,28.91111111111111
1983-02-13,23.3,29.022222222222222
1983-02-14,34.3,30.0
1983-02-15,31.2,29.400000000000002
1983-02-16,43.0,30.211111111111116
1983-02-17,20.2,27.655555555555555
1983-02-18,20.3,26.799999999999997
1983-02-19,22.2,26.433333333333334
1983-02-20,24.0,26.700000000000003
1983-02-21,34.4,28.099999999999998
1983-02-22,32.9,29.166666666666668
1983-02-23,21.6,27.755555555555556
1983-02-24,26.5,27.233333333333334
1983-02-25,33.2,26.144444444444446
1983-02-26,38.6,28.188888888888886
1983-02-27,24.4,28.64444444444444
1983-02-28,28.3,29.32222222222222
1983-03-01,35.2,30.56666666666667
1983-03-02,28.7,29.933333333333337
1983-03-03,35.6,30.233333333333334
1983-03-04,37.2,31.966666666666665
1983-03-05,25.5,31.855555555555554
1983-03-06,31.5,31.666666666666668
1983-03-07,30.2,30.733333333333334
1983-03-08,29.0,31.244444444444444
1983-03-09,21.4,30.477777777777778
1983-03-10,28.5,29.733333333333334
1983-03-11,32.1,30.11111111111111
1983-03-12,23.5,28.766666666666666
1983-03-13,20.0,26.855555555555554
1983-03-14,21.0,26.355555555555554
1983-03-15,20.0,25.077777777777776
1983-03-16,21.8,24.144444444444446
1983-03-17,24.3,23.622222222222224
1983-03-18,30.9,24.67777777777778
1983-03-19,21.6,23.91111111111111
1983-03-20,22.2,22.811111111111114
1983-03-21,20.2,22.444444444444443
1983-03-22,20.5,22.5
1983-03-23,17.6,22.122222222222224
1983-03-24,18.6,21.96666666666667
1983-03-25,17.7,21.51111111111111
1983-03-26,18.0,20.81111111111111
1983-03-27,18.6,19.444444444444443
1983-03-28,18.6,19.11111111111111
1983-03-29,25.9,19.522222222222226
1983-03-30,19.8,19.477777777777774
1983-03-31,18.7,19.277777777777782
1983-04-01,17.9,19.31111111111111
1983-04-02,17.3,19.166666666666668
1983-04-03,18.1,19.211111111111112
1983-04-04,14.6,18.833333333333332
1983-04-05,14.1,18.333333333333332
1983-04-06,15.7,18.01111111111111
1983-04-07,16.0,16.91111111111111
1983-04-08,21.6,17.11111111111111
1983-04-09,21.4,17.41111111111111
1983-04-10,23.8,18.06666666666667
1983-04-11,21.7,18.555555555555557
1983-04-12,16.6,18.38888888888889
1983-04-13,16.7,18.622222222222224
1983-04-14,18.1,19.066666666666666
1983-04-15,14.5,18.933333333333334
1983-04-16,14.7,18.788888888888888
1983-04-17,16.4,18.211111111111112
1983-04-18,16.5,17.666666666666668
1983-04-19,22.7,17.54444444444444
1983-04-20,23.8,17.77777777777778
1983-04-21,24.6,18.666666666666668
1983-04-22,23.6,19.43333333333333
1983-04-23,19.8,19.62222222222222
1983-04-24,19.8,20.211111111111112
1983-04-25,18.0,20.57777777777778
1983-04-26,17.6,20.711111111111112
1983-04-27,19.0,20.98888888888889
1983-04-28,17.5,20.41111111111111
1983-04-29,17.0,19.655555555555555
1983-04-30,19.9,19.133333333333336
1983-05-01,18.5,18.56666666666667
1983-05-02,18.7,18.444444444444443
1983-05-03,17.8,18.22222222222222
1983-05-04,17.0,18.11111111111111
1983-05-05,17.6,18.11111111111111
1983-05-06,18.7,18.077777777777776
1983-05-07,17.0,18.022222222222222
1983-05-08,18.8,18.22222222222222
1983-05-09,17.5,17.955555555555556
1983-05-10,19.5,18.066666666666666
1983-05-11,16.6,17.833333333333332
1983-05-12,19.1,17.977777777777778
1983-05-13,21.2,18.444444444444443
1983-05-14,20.2,18.733333333333334
1983-05-15,17.9,18.644444444444446
1983-05-16,14.3,18.34444444444445
1983-05-17,16.0,18.033333333333335
1983-05-18,17.7,18.055555555555557
1983-05-19,18.6,17.955555555555556
1983-05-20,19.1,18.233333333333334
1983-05-21,13.7,17.633333333333333
1983-05-22,17.5,17.22222222222222
1983-05-23,16.1,16.766666666666666
1983-05-24,15.2,16.466666666666665
1983-05-25,17.3,16.799999999999997
1983-05-26,14.9,16.677777777777777
1983-05-27,18.4,16.755555555555556
1983-05-28,17.2,16.6
1983-05-29,12.2,15.833333333333334
1983-05-30,13.9,15.855555555555554
1983-05-31,14.0,15.466666666666665
1983-06-01,15.3,15.377777777777778
1983-06-02,15.0,15.355555555555554
1983-06-03,15.1,15.11111111111111
1983-06-04,16.6,15.299999999999999
1983-06-05,16.5,15.088888888888887
1983-06-06,16.1,14.966666666666669
1983-06-07,13.5,15.11111111111111
1983-06-08,13.0,15.011111111111111
1983-06-09,13.6,14.966666666666665
1983-06-10,11.8,14.577777777777776
1983-06-11,14.5,14.52222222222222
1983-06-12,14.0,14.399999999999999
1983-06-13,14.1,14.122222222222222
1983-06-14,13.5,13.788888888888888
1983-06-15,12.1,13.344444444444445
1983-06-16,11.9,13.166666666666666
1983-06-17,11.9,13.044444444444444
1983-06-18,14.2,13.11111111111111
1983-06-19,14.0,13.355555555555556
1983-06-20,17.9,13.733333333333333
1983-06-21,19.1,14.299999999999999
1983-06-22,15.1,14.41111111111111
1983-06-23,13.8,14.444444444444445
1983-06-24,13.7,14.622222222222222
1983-06-25,10.0,14.41111111111111
1983-06-26,10.3,14.233333333333333
1983-06-27,10.4,13.81111111111111
1983-06-28,12.0,13.588888888888889
1983-06-29,8.5,12.544444444444444
1983-06-30,14.4,12.022222222222222
1983-07-01,13.1,11.8
1983-07-02,14.0,11.822222222222223
1983-07-03,11.8,11.61111111111111
1983-07-04,13.9,12.044444444444444
1983-07-05,12.9,12.333333333333334
1983-07-06,11.0,12.399999999999999
1983-07-07,11.8,12.377777777777778
1983-07-08,10.7,12.622222222222222
1983-07-09,11.2,12.266666666666667
1983-07-10,10.3,11.955555555555556
1983-07-11,12.2,11.755555555555555
1983-07-12,12.4,11.822222222222223
1983-07-13,14.7,11.91111111111111
1983-07-14,15.1,12.155555555555557
1983-07-15,15.0,12.600000000000001
1983-07-16,14.0,12.844444444444443
1983-07-17,15.2,13.344444444444443
1983-07-18,14.2,13.677777777777777
1983-07-19,8.7,13.5
1983-07-20,11.0,13.366666666666667
1983-07-21,14.2,13.566666666666666
1983-07-22,15.2,13.622222222222222
1983-07-23,12.2,13.299999999999999
1983-07-24,13.0,13.077777777777776
1983-07-25,14.7,13.155555555555555
1983-07-26,17.2,13.377777777777776
1983-07-27,13.7,13.322222222222223
1983-07-28,14.8,14.0
1983-07-29,13.8,14.311111111111112
1983-07-30,13.7,14.255555555555553
1983-07-31,13.1,14.022222222222222
1983-08-01,12.7,14.077777777777778
1983-08-02,12.3,14.0
1983-08-03,12.4,13.744444444444445
1983-08-04,13.0,13.277777777777779
1983-08-05,13.5,13.255555555555556
1983-08-06,13.5,13.11111111111111
1983-08-07,14.7,13.211111111111112
1983-08-08,13.4,13.177777777777777
1983-08-09,15.9,13.488888888888889
1983-08-10,16.0,13.855555555555556
1983-08-11,15.3,14.18888888888889
1983-08-12,15.5,14.533333333333335
1983-08-13,18.2,15.11111111111111
1983-08-14,18.6,15.677777777777777
1983-08-15,18.5,16.233333333333334
1983-08-16,19.2,16.733333333333334
1983-08-17,14.2,16.822222222222223
1983-08-18,12.8,16.477777777777778
1983-08-19,13.1,16.155555555555555
1983-08-20,15.4,16.166666666666668
1983-08-21,17.3,16.366666666666667
1983-08-22,14.5,15.955555555555556
1983-08-23,19.5,16.055555555555557
1983-08-24,20.2,16.244444444444444
1983-08-25,16.3,15.922222222222224
1983-08-26,13.0,15.788888888888891
1983-08-27,13.3,15.844444444444443
1983-08-28,13.3,15.866666666666667
1983-08-29,19.0,16.266666666666666
1983-08-30,16.8,16.21111111111111
1983-08-31,19.2,16.733333333333334
1983-09-01,18.5,16.62222222222222
1983-09-02,19.0,16.48888888888889
1983-09-03,17.4,16.61111111111111
1983-09-04,15.3,16.866666666666664
1983-09-05,15.8,17.144444444444446
1983-09-06,18.7,17.744444444444444
1983-09-07,17.8,17.61111111111111
1983-09-08,16.5,17.577777777777776
1983-09-09,15.3,17.144444444444446
1983-09-10,13.2,16.555555555555557
1983-09-11,12.0,15.777777777777779
1983-09-12,14.0,15.399999999999999
1983-09-13,9.5,14.755555555555553
1983-09-14,13.0,14.444444444444445
1983-09-15,17.6,14.322222222222223
1983-09-16,19.6,14.52222222222222
1983-09-17,17.2,14.600000000000001
1983-09-18,17.3,14.822222222222223
1983-09-19,17.0,15.244444444444444
1983-09-20,16.3,15.722222222222221
1983-09-21,17.3,16.08888888888889
1983-09-22,20.3,17.288888888888888
1983-09-23,16.9,17.72222222222222
1983-09-24,13.5,17.266666666666666
1983-09-25,13.3,16.56666666666667
1983-09-26,20.7,16.955555555555556
1983-09-27,19.8,17.233333333333334
1983-09-28,20.8,17.655555555555555
1983-09-29,19.8,18.044444444444444
1983-09-30,19.5,18.288888888888888
1983-10-01,23.4,18.633333333333336
1983-10-02,14.2,18.333333333333332
1983-10-03,14.2,18.41111111111111
1983-10-04,16.6,18.77777777777778
1983-10-05,17.0,18.366666666666667
1983-10-06,15.6,17.9
1983-10-07,14.8,17.233333333333334
1983-10-08,17.2,16.944444444444443
1983-10-09,20.2,17.022222222222222
1983-10-10,16.7,16.27777777777778
1983-10-11,18.2,16.72222222222222
1983-10-12,18.1,17.155555555555555
1983-10-13,22.5,17.81111111111111
1983-10-14,23.4,18.522222222222222
1983-10-15,15.3,18.488888888888887
1983-10-16,13.7,18.366666666666667
1983-10-17,15.6,18.188888888888886
1983-10-18,18.9,18.044444444444444
1983-10-19,15.1,17.866666666666664
1983-10-20,16.6,17.688888888888886
1983-10-21,17.7,17.644444444444446
1983-10-22,23.0,17.700000000000003
1983-10-23,16.8,16.966666666666665
1983-10-24,21.3,17.633333333333333
1983-10-25,17.9,18.1
1983-10-26,23.6,18.98888888888889
1983-10-27,25.3,19.700000000000003
1983-10-28,14.5,19.633333333333333
1983-10-29,16.9,19.666666666666668
1983-10-30,16.3,19.51111111111111
1983-10-31,17.7,18.92222222222222
1983-11-01,18.0,19.055555555555557
1983-11-02,21.7,19.1
1983-11-03,22.3,19.58888888888889
1983-11-04,15.5,18.688888888888886
1983-11-05,16.7,17.733333333333334
1983-11-06,24.3,18.822222222222223
1983-11-07,23.5,19.555555555555557
1983-11-08,27.7,20.822222222222223
1983-11-09,18.0,20.855555555555558
1983-11-10,15.6,20.58888888888889
1983-11-11,19.0,20.288888888888888
1983-11-12,19.5,19.977777777777778
1983-11-13,20.1,20.48888888888889
1983-11-14,31.3,22.11111111111111
1983-11-15,15.6,21.144444444444446
1983-11-16,12.8,19.955555555555556
1983-11-17,13.8,18.41111111111111
1983-11-18,15.8,18.166666666666668
1983-11-19,16.4,18.255555555555556
1983-11-20,17.6,18.1
1983-11-21,28.2,19.066666666666666
1983-11-22,25.5,19.666666666666668
1983-11-23,22.7,18.71111111111111
1983-11-24,28.0,20.08888888888889
1983-11-25,17.0,20.555555555555557
1983-11-26,22.6,21.533333333333335
1983-11-27,24.5,22.5
1983-11-28,25.6,23.522222222222226
1983-11-29,27.5,24.62222222222222
1983-11-30,18.5,23.544444444444444
1983-12-01,18.2,22.733333333333334
1983-12-02,18.8,22.299999999999997
1983-12-03,17.8,21.166666666666668
1983-12-04,18.9,21.377777777777776
1983-12-05,24.0,21.53333333333333
1983-12-06,20.9,21.133333333333333
1983-12-07,16.8,20.155555555555555
1983-12-08,18.5,19.155555555555555
1983-12-09,20.6,19.38888888888889
1983-12-10,24.9,20.133333333333336
1983-12-11,28.1,21.166666666666668
1983-12-12,25.7,22.04444444444444
1983-12-13,19.2,22.07777777777778
1983-12-14,32.7,23.044444444444444
1983-12-15,21.3,23.08888888888889
1983-12-16,20.4,23.48888888888889
1983-12-17,20.5,23.711111111111112
1983-12-18,22.8,23.955555555555556
1983-12-19,35.3,25.11111111111111
1983-12-20,38.7,26.288888888888888
1983-12-21,21.4,25.811111111111114
1983-12-22,23.3,26.266666666666666
1983-12-23,22.0,25.07777777777778
1983-12-24,31.7,26.233333333333334
1983-12-25,23.4,26.566666666666666
1983-12-26,19.1,26.41111111111111
1983-12-27,19.5,26.044444444444444
1983-12-28,30.0,25.455555555555556
1983-12-29,32.4,24.755555555555556
1983-12-30,33.6,26.11111111111111
1983-12-31,30.0,26.855555555555554
1984-01-01,27.7,27.488888888888887
1984-01-02,28.1,27.08888888888889
1984-01-03,23.7,27.12222222222222
1984-01-04,20.6,27.288888888888888
1984-01-05,32.3,28.71111111111111
1984-01-06,31.2,28.84444444444445
1984-01-07,21.5,27.633333333333333
1984-01-08,23.0,26.455555555555556
1984-01-09,21.9,25.555555555555557
1984-01-10,23.0,25.033333333333335
1984-01-11,21.6,24.31111111111111
1984-01-12,27.2,24.700000000000003
1984-01-13,29.2,25.655555555555555
1984-01-14,32.0,25.62222222222222
1984-01-15,22.5,24.655555555555555
1984-01-16,23.9,24.922222222222224
1984-01-17,19.7,24.555555555555557
1984-01-18,19.5,24.288888888888888
1984-01-19,22.0,24.177777777777777
1984-01-20,22.1,24.233333333333334
1984-01-21,19.7,23.4
1984-01-22,19.4,22.31111111111111
1984-01-23,30.5,22.144444444444442
1984-01-24,28.5,22.81111111111111
1984-01-25,20.2,22.4
1984-01-26,19.0,22.322222222222223
1984-01-27,20.2,22.4
1984-01-28,22.6,22.466666666666665
1984-01-29,28.4,23.166666666666668
1984-01-30,18.6,23.04444444444444
1984-01-31,20.3,23.144444444444446
1984-02-01,19.0,21.866666666666667
1984-02-02,26.2,21.61111111111111
1984-02-03,30.0,22.7
1984-02-04,24.2,23.27777777777778
1984-02-05,23.4,23.633333333333333
1984-02-06,34.7,24.977777777777778
1984-02-07,20.4,24.08888888888889
1984-02-08,20.7,24.322222222222223
1984-02-09,20.0,24.288888888888888
1984-02-10,19.5,24.344444444444445
1984-02-11,31.6,24.944444444444443
1984-02-12,33.7,25.355555555555558
1984-02-13,23.5,25.27777777777778
1984-02-14,24.6,25.41111111111111
1984-02-15,33.9,25.322222222222223
1984-02-16,22.4,25.544444444444444
1984-02-17,24.3,25.944444444444443
1984-02-18,29.5,27.0
1984-02-19,31.7,28.355555555555558
1984-02-20,32.9,28.5
1984-02-21,20.5,27.033333333333335
1984-02-22,28.5,27.58888888888889
1984-02-23,27.3,27.88888888888889
1984-02-24,19.5,26.288888888888888
1984-02-25,21.4,26.177777777777777
1984-02-26,33.2,27.166666666666668
1984-02-27,35.0,27.77777777777778
1984-02-28,18.1,26.266666666666666
1984-02-29,17.2,24.522222222222222
1984-03-01,18.1,24.255555555555553
1984-03-02,19.5,23.255555555555556
1984-03-03,21.5,22.61111111111111
1984-03-04,29.2,23.68888888888889
1984-03-05,33.8,25.066666666666666
1984-03-06,20.8,23.688888888888886
1984-03-07,17.5,21.744444444444444
1984-03-08,21.0,22.066666666666666
1984-03-09,27.4,23.200000000000003
1984-03-10,21.2,23.544444444444444
1984-03-11,27.1,24.38888888888889
1984-03-12,22.8,24.533333333333335
1984-03-13,18.7,23.366666666666664
1984-03-14,19.0,21.72222222222222
1984-03-15,19.7,21.6
1984-03-16,28.7,22.844444444444445
1984-03-17,25.5,23.344444444444445
1984-03-18,18.4,22.344444444444445
1984-03-19,18.5,22.044444444444444
1984-03-20,23.6,21.655555555555555
1984-03-21,26.9,22.11111111111111
1984-03-22,28.0,23.144444444444446
1984-03-23,24.7,23.77777777777778
1984-03-24,21.5,23.977777777777774
1984-03-25,17.5,22.733333333333334
1984-03-26,16.1,21.688888888888886
1984-03-27,18.7,21.72222222222222
1984-03-28,24.5,22.38888888888889
1984-03-29,27.6,22.833333333333332
1984-03-30,17.4,21.77777777777778
1984-03-31,18.2,20.688888888888886
1984-04-01,19.7,20.133333333333333
1984-04-02,18.5,19.799999999999997
1984-04-03,17.7,19.822222222222223
1984-04-04,20.7,20.333333333333332
1984-04-05,21.2,20.61111111111111
1984-04-06,17.2,19.799999999999997
1984-04-07,21.5,19.12222222222222
1984-04-08,22.0,19.633333333333333
1984-04-09,23.2,20.188888888888886
1984-04-10,25.4,20.822222222222223
1984-04-11,24.6,21.499999999999996
1984-04-12,24.8,22.288888888888888
1984-04-13,25.0,22.766666666666666
1984-04-14,25.0,23.188888888888886
1984-04-15,18.2,23.299999999999997
1984-04-16,21.5,23.299999999999997
1984-04-17,16.2,22.655555555555555
1984-04-18,17.3,22.0
1984-04-19,15.5,20.9
1984-04-20,16.4,19.98888888888889
1984-04-21,19.6,19.41111111111111
1984-04-22,18.5,18.688888888888886
1984-04-23,16.5,17.744444444444444
1984-04-24,16.0,17.5
1984-04-25,17.7,17.07777777777778
1984-04-26,19.2,17.41111111111111
1984-04-27,16.8,17.355555555555558
1984-04-28,16.5,17.46666666666667
1984-04-29,22.5,18.144444444444446
1984-04-30,22.7,18.48888888888889
1984-05-01,23.5,19.044444444444444
1984-05-02,19.0,19.322222222222223
1984-05-03,15.5,19.266666666666666
1984-05-04,13.5,18.799999999999997
1984-05-05,14.0,18.22222222222222
1984-05-06,14.7,17.988888888888887
1984-05-07,15.6,17.88888888888889
1984-05-08,17.0,17.27777777777778
1984-05-09,18.0,16.755555555555556
1984-05-10,19.6,16.322222222222223
1984-05-11,17.1,16.11111111111111
1984-05-12,16.7,16.244444444444447
1984-05-13,16.9,16.62222222222222
1984-05-14,18.2,17.08888888888889
1984-05-15,19.4,17.61111111111111
1984-05-16,22.0,18.32222222222222
1984-05-17,21.7,18.844444444444445
1984-05-18,22.0,19.288888888888888
1984-05-19,22.2,19.577777777777776
1984-05-20,20.0,19.9
1984-05-21,16.5,19.877777777777776
1984-05-22,15.6,19.733333333333334
1984-05-23,15.0,19.377777777777776
1984-05-24,16.6,19.06666666666667
1984-05-25,18.7,18.700000000000003
1984-05-26,18.7,18.366666666666667
1984-05-27,18.1,17.933333333333334
1984-05-28,15.6,17.200000000000003
1984-05-29,20.1,17.211111111111112
1984-05-30,20.3,17.633333333333336
1984-05-31,15.2,17.58888888888889
1984-06-01,17.1,17.822222222222226
1984-06-02,16.3,17.788888888888888
1984-06-03,18.3,17.744444444444447
1984-06-04,18.3,17.7
1984-06-05,19.0,17.799999999999997
1984-06-06,20.0,18.288888888888888
1984-06-07,15.7,17.8
1984-06-08,14.9,17.200000000000003
1984-06-09,13.1,16.96666666666667
1984-06-10,13.6,16.57777777777778
1984-06-11,13.8,16.3
1984-06-12,15.0,15.933333333333334
1984-06-13,16.9,15.777777777777779
1984-06-14,18.3,15.699999999999998
1984-06-15,16.4,15.299999999999999
1984-06-16,14.0,15.11111111111111
1984-06-17,12.5,14.844444444444443
1984-06-18,12.8,14.811111111111112
1984-06-19,12.2,14.655555555555557
1984-06-20,14.2,14.700000000000001
1984-06-21,14.2,14.61111111111111
1984-06-22,15.5,14.455555555555556
1984-06-23,15.1,14.1
1984-06-24,14.4,13.877777777777778
1984-06-25,12.9,13.755555555555555
1984-06-26,10.8,13.566666666666668
1984-06-27,11.7,13.444444444444445
1984-06-28,13.3,13.566666666666668
1984-06-29,12.4,13.366666666666667
1984-06-30,13.4,13.277777777777779
1984-07-01,10.6,12.733333333333333
1984-07-02,7.0,11.833333333333334
1984-07-03,12.6,11.633333333333333
1984-07-04,13.2,11.666666666666666
1984-07-05,12.1,11.81111111111111
1984-07-06,10.3,11.655555555555557
1984-07-07,15.7,11.922222222222222
1984-07-08,11.7,11.844444444444443
1984-07-09,15.1,12.033333333333333
1984-07-10,15.8,12.61111111111111
1984-07-11,15.0,13.5
1984-07-12,11.6,13.38888888888889
1984-07-13,11.4,13.18888888888889
1984-07-14,10.0,12.955555555555556
1984-07-15,14.7,13.444444444444445
1984-07-16,13.6,13.21111111111111
1984-07-17,13.2,13.377777777777776
1984-07-18,11.0,12.922222222222222
1984-07-19,13.0,12.61111111111111
1984-07-20,12.0,12.277777777777779
1984-07-21,10.6,12.166666666666666
1984-07-22,13.3,12.377777777777778
1984-07-23,14.5,12.877777777777778
1984-07-24,13.5,12.744444444444445
1984-07-25,15.9,13.0
1984-07-26,12.8,12.955555555555556
1984-07-27,11.7,13.033333333333333
1984-07-28,13.0,13.033333333333333
1984-07-29,14.0,13.255555555555555
1984-07-30,16.0,13.855555555555556
1984-07-31,17.0,14.266666666666667
1984-08-01,16.3,14.466666666666665
1984-08-02,17.6,14.922222222222224
1984-08-03,19.5,15.322222222222223
1984-08-04,14.0,15.455555555555556
1984-08-05,17.5,16.1
1984-08-06,19.2,16.788888888888888
1984-08-07,18.5,17.288888888888888
1984-08-08,15.1,17.18888888888889
1984-08-09,15.4,17.01111111111111
1984-08-10,13.3,16.677777777777777
1984-08-11,13.1,16.177777777777777
1984-08-12,12.8,15.433333333333334
1984-08-13,12.0,15.211111111111112
1984-08-14,13.3,14.744444444444444
1984-08-15,12.9,14.044444444444444
1984-08-16,15.4,13.7
1984-08-17,13.4,13.511111111111113
1984-08-18,15.1,13.477777777777778
1984-08-19,14.7,13.633333333333333
1984-08-20,14.9,13.833333333333334
1984-08-21,16.8,14.277777777777779
1984-08-22,15.8,14.700000000000001
1984-08-23,17.0,15.11111111111111
1984-08-24,14.1,15.244444444444444
1984-08-25,16.5,15.366666666666667
1984-08-26,12.4,15.255555555555556
1984-08-27,12.7,14.988888888888889
1984-08-28,14.6,14.97777777777778
1984-08-29,17.6,15.277777777777779
1984-08-30,19.6,15.58888888888889
1984-08-31,17.3,15.755555555555556
1984-09-01,17.9,15.855555555555554
1984-09-02,17.8,16.266666666666666
1984-09-03,13.0,15.877777777777778
1984-09-04,13.2,15.966666666666665
1984-09-05,17.1,16.45555555555556
1984-09-06,19.6,17.01111111111111
1984-09-07,16.3,16.866666666666667
1984-09-08,16.9,16.566666666666666
1984-09-09,22.2,17.11111111111111
1984-09-10,12.0,16.45555555555556
1984-09-11,14.2,16.055555555555557
1984-09-12,16.8,16.477777777777778
1984-09-13,16.9,16.88888888888889
1984-09-14,22.0,17.43333333333333
1984-09-15,16.4,17.077777777777776
1984-09-16,14.2,16.844444444444445
1984-09-17,11.8,16.27777777777778
1984-09-18,15.2,15.5
1984-09-19,12.6,15.566666666666666
1984-09-20,13.2,15.455555555555556
1984-09-21,14.4,15.188888888888888
1984-09-22,15.0,14.97777777777778
1984-09-23,16.5,14.366666666666667
1984-09-24,13.3,14.02222222222222
1984-09-25,14.5,14.055555555555555
1984-09-26,16.7,14.599999999999998
1984-09-27,13.8,14.444444444444445
1984-09-28,12.4,14.42222222222222
1984-09-29,13.7,14.47777777777778
1984-09-30,19.9,15.08888888888889
1984-10-01,24.0,16.08888888888889
1984-10-02,18.7,16.333333333333332
1984-10-03,18.9,16.955555555555556
1984-10-04,20.2,17.58888888888889
1984-10-05,19.9,17.944444444444443
1984-10-06,24.0,19.077777777777776
1984-10-07,27.3,20.733333333333334
1984-10-08,24.2,21.9
1984-10-09,18.0,21.688888888888886
1984-10-10,21.3,21.388888888888886
1984-10-11,26.6,22.266666666666666
1984-10-12,18.5,22.22222222222222
1984-10-13,18.2,22.0
1984-10-14,21.0,22.12222222222222
1984-10-15,12.0,20.788888888888888
1984-10-16,12.2,19.11111111111111
1984-10-17,14.1,17.98888888888889
1984-10-18,16.5,17.82222222222222
1984-10-19,15.5,17.17777777777778
1984-10-20,15.0,15.88888888888889
1984-10-21,20.8,16.144444444444446
1984-10-22,27.3,17.155555555555555
1984-10-23,28.4,17.977777777777778
1984-10-24,18.9,18.744444444444444
1984-10-25,18.2,19.41111111111111
1984-10-26,25.5,20.677777777777777
1984-10-27,15.9,20.61111111111111
1984-10-28,15.5,20.61111111111111
1984-10-29,21.4,21.322222222222223
1984-10-30,23.2,21.58888888888889
1984-10-31,26.8,21.53333333333333
1984-11-01,23.9,21.03333333333333
1984-11-02,19.1,21.055555555555557
1984-11-03,15.2,20.72222222222222
1984-11-04,14.9,19.54444444444444
1984-11-05,21.3,20.144444444444446
1984-11-06,25.4,21.244444444444447
1984-11-07,28.7,22.055555555555557
1984-11-08,32.3,23.066666666666663
1984-11-09,25.7,22.944444444444443
1984-11-10,19.0,22.4
1984-11-11,19.4,22.433333333333334
1984-11-12,15.0,22.41111111111111
1984-11-13,16.5,22.58888888888889
1984-11-14,16.3,22.03333333333333
1984-11-15,28.9,22.42222222222222
1984-11-16,27.4,22.27777777777778
1984-11-17,32.9,22.34444444444444
1984-11-18,27.0,22.488888888888887
1984-11-19,23.7,23.01111111111111
1984-11-20,22.8,23.38888888888889
1984-11-21,16.5,23.555555555555557
1984-11-22,14.0,23.27777777777778
1984-11-23,18.0,23.466666666666665
1984-11-24,28.2,23.38888888888889
1984-11-25,32.8,23.988888888888887
1984-11-26,28.0,23.444444444444443
1984-11-27,22.2,22.91111111111111
1984-11-28,21.8,22.700000000000003
1984-11-29,18.7,22.244444444444444
1984-11-30,25.5,23.244444444444444
1984-12-01,27.6,24.755555555555553
1984-12-02,16.5,24.58888888888889
1984-12-03,15.9,23.22222222222222
1984-12-04,16.8,21.444444444444443
1984-12-05,17.9,20.32222222222222
1984-12-06,23.1,20.422222222222224
1984-12-07,22.8,20.53333333333333
1984-12-08,24.2,21.144444444444446
1984-12-09,27.7,21.38888888888889
1984-12-10,21.3,20.688888888888886
1984-12-11,23.5,21.466666666666665
1984-12-12,17.9,21.688888888888886
1984-12-13,24.2,22.51111111111111
1984-12-14,20.0,22.744444444444447
1984-12-15,23.7,22.811111111111114
1984-12-16,27.0,23.27777777777778
1984-12-17,24.6,23.322222222222223
1984-12-18,25.0,23.022222222222222
1984-12-19,20.0,22.877777777777776
1984-12-20,22.7,22.788888888888888
1984-12-21,22.6,23.311111111111114
1984-12-22,29.2,23.866666666666664
1984-12-23,27.8,24.733333333333334
1984-12-24,26.5,25.044444444444444
1984-12-25,18.9,24.144444444444446
1984-12-26,23.2,23.98888888888889
1984-12-27,24.2,23.9
1984-12-28,28.1,24.8
1984-12-29,30.3,25.644444444444442
1984-12-30,25.6,25.977777777777778
1985-01-01,20.7,25.033333333333335
1985-01-02,19.6,24.12222222222222
1985-01-03,21.7,23.58888888888889
1985-01-04,28.0,24.599999999999998
1985-01-05,21.3,24.38888888888889
1985-01-06,21.4,24.07777777777778
1985-01-07,21.4,23.333333333333332
1985-01-08,22.6,22.477777777777778
1985-01-09,21.7,22.04444444444444
1985-01-10,21.8,22.166666666666668
1985-01-11,19.8,22.188888888888886
1985-01-12,30.4,23.155555555555555
1985-01-13,36.0,24.04444444444444
1985-01-14,42.2,26.366666666666667
1985-01-15,21.1,26.333333333333332
1985-01-16,20.0,26.177777777777777
1985-01-17,18.4,25.711111111111112
1985-01-18,19.1,25.422222222222224
1985-01-19,19.3,25.144444444444446
1985-01-20,18.8,25.03333333333333
1985-01-21,22.8,24.18888888888889
1985-01-22,20.0,22.41111111111111
1985-01-23,21.9,20.155555555555555
1985-01-24,20.1,20.044444444444444
1985-01-25,23.2,20.4
1985-01-26,34.5,22.188888888888886
1985-01-27,22.1,22.522222222222222
1985-01-28,21.6,22.77777777777778
1985-01-29,30.0,24.022222222222226
1985-01-30,34.0,25.266666666666666
